INFO:root:

 PROGRAM EXECUTION START 


INFO:root:Writer waited 2.7894973754882812e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.09763097763061523 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08439135551452637 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10007596015930176 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.108428955078125 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.12894105911254883 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.015089988708496094 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.22474384307861328 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.13737916946411133 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.11319613456726074 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.02738189697265625 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.028978347778320312 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.0308380126953125 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.12049722671508789 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04602813720703125 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.13402581214904785 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.014108896255493164 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0770270824432373 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.03443598747253418 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.11080002784729004 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.030750036239624023 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.12762904167175293 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.020509958267211914 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.016273021697998047 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08338093757629395 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08375811576843262 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.17947602272033691 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08013200759887695 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08089971542358398 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08161616325378418 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.8848648071289062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.09863996505737305 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0794060230255127 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.0769338607788086 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.1948089599609375e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.09046697616577148 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07253599166870117 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08687114715576172 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08694601058959961 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07233381271362305 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07339596748352051 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.218650817871094e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08835697174072266 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08873414993286133 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.10310196876525879 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 3.504753112792969e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.11877799034118652 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.09175610542297363 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.09229588508605957 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08152413368225098 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06556820869445801 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06269192695617676 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06165289878845215 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.05837392807006836 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06067800521850586 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06016206741333008 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07362985610961914 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.1948089599609375e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.8848648071289062e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08302092552185059 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.014187097549438477 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.11696100234985352 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.695487976074219e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.11781620979309082 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 3.314018249511719e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.10277199745178223 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08303499221801758 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08503484725952148 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.409385681152344e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.3077881336212158 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0994415283203125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.12244796752929688 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.504753112792969e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.13509583473205566 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 3.1948089599609375e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.1309800148010254 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.09811210632324219 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07937312126159668 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08054804801940918 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0810549259185791 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.409385681152344e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.09730720520019531 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.0973958969116211 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0845949649810791 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07116818428039551 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.05523419380187988 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.05446124076843262 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.05327415466308594 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.053488969802856445 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.8133392333984375e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06656599044799805 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0197598934173584 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08709001541137695 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.013580799102783203 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10107278823852539 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.02697014808654785 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.11371302604675293 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.039785146713256836 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.02713298797607422 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.10783910751342773 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06713509559631348 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0536191463470459 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.409385681152344e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06619977951049805 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07231307029724121 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07245588302612305 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 3.218650817871094e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0866999626159668 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.10060811042785645 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.7894973754882812e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10556387901306152 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.10436105728149414 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.6941299438476562e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10229992866516113 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012428998947143555 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08847403526306152 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.01263880729675293 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.012488842010498047 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10107803344726562 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.10073113441467285 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.9087066650390625e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08736205101013184 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06108808517456055 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06747698783874512 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0679161548614502 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06798577308654785 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06720519065856934 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06090998649597168 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.0634150505065918 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.051316022872924805 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.051820993423461914 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.8848648071289062e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0772709846496582 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08670377731323242 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08653903007507324 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.8848648071289062e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.09807825088500977 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.6226043701171875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08549809455871582 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08552289009094238 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.09801387786865234 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0861670970916748 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07401084899902344 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0616917610168457 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.0040740966796875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07469606399536133 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.14810395240783691 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.061962127685546875 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06217503547668457 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.049365997314453125 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.049176931381225586 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.574920654296875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07297110557556152 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07272696495056152 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07242012023925781 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07249999046325684 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.04850602149963379 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.04824185371398926 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.048317909240722656 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.2649765014648438e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.060379981994628906 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012005329132080078 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0723869800567627 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07258224487304688 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.02428412437438965 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.02504277229309082 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.09736299514770508 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.024174213409423828 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08551788330078125 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.061383724212646484 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06052374839782715 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07234716415405273 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.011976957321166992 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.012070178985595703 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.09613728523254395 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0961909294128418 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.08438682556152344 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.04859185218811035 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.061129093170166016 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.061415910720825195 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.024824142456054688 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.012375116348266602 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.09800124168395996 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.036538124084472656 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.11063814163208008 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.08591699600219727 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.05189800262451172 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5987625122070312e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06416702270507812 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.01238393783569336 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07622885704040527 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.7894973754882812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08862495422363281 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012368917465209961 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.012263059616088867 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07370281219482422 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.6702880859375e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.0870048999786377 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.05023813247680664 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.050176143646240234 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.049547672271728516 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06139373779296875 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06216788291931152 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.574920654296875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.062165021896362305 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.024730920791625977 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07482504844665527 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07457208633422852 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0490412712097168 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.04872894287109375 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.048011064529418945 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04901599884033203 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.048974037170410156 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.049207210540771484 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.048329830169677734 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04924297332763672 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.5987625122070312e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06213116645812988 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.47955322265625e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06200695037841797 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.011984109878540039 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07348299026489258 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.024617910385131836 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.024370193481445312 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.08492398262023926 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.03651595115661621 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.03660988807678223 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.04837369918823242 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5987625122070312e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06164383888244629 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06191301345825195 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.050244808197021484 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.037139892578125 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.036897897720336914 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.037020206451416016 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5987625122070312e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.05048704147338867 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.05060887336730957 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.8133392333984375e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06279969215393066 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.04951286315917969 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06171274185180664 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.062185049057006836 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012339115142822266 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07478809356689453 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012467145919799805 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.012451887130737305 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.574920654296875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06494593620300293 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012443065643310547 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.014751911163330078 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.14591193199157715 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.033152103424072266 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.10328888893127441 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.027959823608398438 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.056802988052368164 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.024505138397216797 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.023980140686035156 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07282304763793945 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06062793731689453 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.03659701347351074 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.4080276489257812e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04860973358154297 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04854297637939453 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.024158239364624023 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.060315847396850586 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.03613996505737305 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.03618192672729492 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0363459587097168 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.0362391471862793 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.036438941955566406 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.03658699989318848 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.3126602172851562e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04923200607299805 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.049458980560302734 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.025057077407836914 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.062418222427368164 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.02486586570739746 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04965829849243164 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.6226043701171875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04902291297912598 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04902815818786621 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 3.314018249511719e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.07319498062133789 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5987625122070312e-05 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.06128191947937012 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.03724217414855957 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.6226043701171875e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.11046719551086426 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.6226043701171875e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06159400939941406 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06152606010437012 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.6941299438476562e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06258606910705566 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.050457000732421875 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.7894973754882812e-05 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.06303215026855469 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012248992919921875 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.012411832809448242 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07415986061096191 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.07406187057495117 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04930520057678223 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012354135513305664 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06181907653808594 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06180143356323242 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.037245750427246094 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.04925894737243652 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.7179718017578125e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.06369686126708984 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.012172222137451172 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07620787620544434 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.025105953216552734 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.0760650634765625 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.47955322265625e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04864907264709473 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.04847002029418945 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 0.04841923713684082 seconds for acquiring lock, locked memory block A
INFO:root:Writer waited 2.5033950805664062e-05 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.04834890365600586 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.012720823287963867 seconds for acquiring lock, locked memory block C
INFO:root:Writer waited 0.012237071990966797 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 0.07332611083984375 seconds for acquiring lock, locked memory block B
INFO:root:Writer waited 2.5272369384765625e-05 seconds for acquiring lock, locked memory block C
